task_id,trial_id,input,target
14,0,"[-0.5520230531692505, 1.1611781120300293, 2.107916831970215, -2.8344500064849854]",1.0
14,1,"[-0.43928098678588867, 1.779038429260254, -0.8705661296844482, 0.2830338478088379]",0.0
14,2,"[1.4304869174957275, 0.3259047865867615, 1.5645912885665894, 0.5875414609909058]",0.0
14,3,"[1.2313144207000732, -0.03454890847206116, 1.010833978652954, -0.608739972114563]",1.0
14,4,"[0.1804993748664856, 0.8233421444892883, 0.9829503893852234, -1.437293529510498]",1.0
14,5,"[-2.815380573272705, -1.363065242767334, -0.2506493330001831, 0.4934415817260742]",0.0
14,6,"[0.39498627185821533, -1.1245088577270508, -1.074355125427246, 1.358006238937378]",0.0
14,7,"[-0.36469578742980957, 0.6181616187095642, -0.051818132400512695, -1.3871241807937622]",1.0
14,8,"[1.0143896341323853, 0.09826517105102539, 1.5468099117279053, -0.9767825603485107]",1.0
14,9,"[0.9272572994232178, 1.2034313678741455, 1.1965091228485107, -1.5527530908584595]",1.0
14,10,"[-1.5247195959091187, -2.1972460746765137, -0.5047423243522644, -0.012642502784729004]",1.0
14,11,"[-1.3234409093856812, -1.1622499227523804, -0.3972650170326233, 1.603877067565918]",0.0
14,12,"[1.0243868827819824, 1.1778053045272827, -0.2792976498603821, -0.09853827953338623]",0.0
14,13,"[0.20150971412658691, -0.4691270589828491, 1.6497042179107666, -2.238105058670044]",1.0
14,14,"[-1.3523074388504028, 1.3685474395751953, -2.5065720081329346, 1.408554196357727]",0.0
14,15,"[2.6300923824310303, -0.33599239587783813, 0.7758022546768188, -2.1798150539398193]",1.0
14,16,"[-2.808663845062256, 0.21928191184997559, -0.42337942123413086, 0.7358022928237915]",0.0
14,17,"[-1.6615979671478271, -2.764901876449585, 1.139660120010376, 0.6006508469581604]",1.0
14,18,"[-1.8722636699676514, 0.5142506957054138, -0.38790053129196167, -0.07121562957763672]",0.0
14,19,"[1.6025879383087158, -2.445560932159424, -0.8560781478881836, 0.8515142202377319]",1.0
15,0,"[-0.06162704527378082, -0.11777389794588089, -0.8104257583618164, 2.2770330905914307]",1.0
15,1,"[-0.4909595847129822, 0.11176908016204834, 1.3278099298477173, -0.1393718719482422]",0.0
15,2,"[-0.33241772651672363, 1.190967082977295, 0.24824416637420654, 0.8043742179870605]",1.0
15,3,"[0.6161817908287048, 1.3617029190063477, 2.5718865394592285, -0.37722527980804443]",0.0
15,4,"[-0.8958195447921753, -0.6930639743804932, -0.7112377882003784, 0.5999084115028381]",1.0
15,5,"[2.702116012573242, 1.0505471229553223, 1.3676633834838867, 0.6914265751838684]",0.0
15,6,"[2.854483127593994, 2.7289907932281494, 2.527190685272217, 1.4050333499908447]",0.0
15,7,"[-0.03196752071380615, -1.7471505403518677, -1.2523516416549683, -1.9019757509231567]",0.0
15,8,"[3.633444309234619, 1.769118309020996, 1.8718012571334839, 2.022322177886963]",1.0
15,9,"[1.0786800384521484, 0.7082093954086304, -0.21735912561416626, 1.2929153442382812]",1.0
15,10,"[-0.8786224126815796, -1.5335360765457153, -0.6264346837997437, -0.7916590571403503]",1.0
15,11,"[-0.24427473545074463, 1.1234921216964722, 1.5384092330932617, 0.7931674718856812]",0.0
15,12,"[0.9909188151359558, 1.1916310787200928, 0.6107961535453796, 0.8806451559066772]",0.0
15,13,"[0.49907591938972473, -0.6442506909370422, -0.23989450931549072, -2.410405158996582]",0.0
15,14,"[-0.7228739857673645, -0.24385115504264832, 0.36699378490448, -1.3893797397613525]",0.0
15,15,"[0.43816667795181274, -0.2378355860710144, 1.5010221004486084, -0.4602997601032257]",0.0
15,16,"[-1.0458309650421143, -1.683173656463623, -1.7873393297195435, -1.0215744972229004]",1.0
15,17,"[-0.9024359583854675, -0.8377207517623901, -0.9778391122817993, -1.5668504238128662]",0.0
15,18,"[0.02956753969192505, -1.498708724975586, 0.5318543910980225, -2.613191604614258]",0.0
15,19,"[1.3551431894302368, -0.060104042291641235, -0.01836949586868286, -0.47338756918907166]",0.0
16,0,"[-3.2429094314575195, 0.22267234325408936, -2.4920215606689453, 1.5051615238189697]",1.0
16,1,"[1.6321157217025757, -0.6160520315170288, -0.02827058732509613, 0.23517179489135742]",0.0
16,2,"[1.826606035232544, 0.05270075798034668, 2.161149740219116, -1.2903720140457153]",0.0
16,3,"[0.07217007875442505, -3.576206684112549, -2.027350902557373, 2.8244071006774902]",0.0
16,4,"[-0.023478150367736816, -1.6711652278900146, -0.7149650454521179, -0.5658387541770935]",0.0
16,5,"[0.6834886074066162, -0.4352973997592926, -0.843123733997345, 1.4730581045150757]",1.0
16,6,"[1.7768733501434326, -3.1367831230163574, -0.7892829775810242, 0.09326744079589844]",0.0
16,7,"[-2.3731472492218018, 1.18669593334198, 0.37417638301849365, -1.754507303237915]",1.0
16,8,"[-0.9811115264892578, 2.9786782264709473, 1.4199376106262207, -1.571964979171753]",1.0
16,9,"[1.0141541957855225, -0.5881472229957581, 1.596325159072876, -1.6713018417358398]",0.0
16,10,"[2.5447564125061035, -0.6822377443313599, 2.0899360179901123, -0.20963972806930542]",0.0
16,11,"[0.2882256805896759, 0.8984275460243225, 1.0846621990203857, -0.45678186416625977]",1.0
16,12,"[0.17435598373413086, -0.6868128180503845, 0.22879183292388916, 1.5314534902572632]",0.0
16,13,"[1.2846970558166504, -1.8403010368347168, -1.701094150543213, 2.4216413497924805]",0.0
16,14,"[-1.7924203872680664, 0.5237083435058594, -0.47418200969696045, -1.493079423904419]",0.0
16,15,"[-0.22387254238128662, -0.20583197474479675, -0.5741086006164551, 1.5750164985656738]",1.0
16,16,"[-0.6635947227478027, -2.0993282794952393, -1.4345641136169434, -0.3471316695213318]",0.0
16,17,"[-2.0648000240325928, 0.09179189801216125, -2.1340057849884033, 0.6572753190994263]",1.0
16,18,"[2.536245346069336, -1.0910428762435913, 1.7157032489776611, -0.8652918338775635]",0.0
16,19,"[0.13333988189697266, -0.3500380516052246, 1.0564560890197754, -1.0630121231079102]",0.0
17,0,"[-2.69284987449646, 2.0589637756347656, -0.6193784475326538, -0.30238258838653564]",0.0
17,1,"[-0.584898829460144, 1.0624911785125732, 1.4764937162399292, 1.2076692581176758]",0.0
17,2,"[1.4519407749176025, -2.100436210632324, -0.12090596556663513, -2.2549238204956055]",1.0
17,3,"[-2.296861171722412, 2.5317580699920654, -1.6666206121444702, 1.2494112253189087]",0.0
17,4,"[0.5780669450759888, 0.41950130462646484, 0.4357854127883911, 0.7732440829277039]",0.0
17,5,"[-1.6202266216278076, 1.6268571615219116, -1.591293215751648, -0.3328251838684082]",0.0
17,6,"[0.06988298892974854, -0.037910282611846924, -1.1532769203186035, 1.4423320293426514]",0.0
17,7,"[0.10739076137542725, 1.0371153354644775, -0.8133198022842407, 0.8368711471557617]",0.0
17,8,"[-1.010874629020691, -0.18252980709075928, 1.560652256011963, 0.21451285481452942]",1.0
17,9,"[-1.0985597372055054, 1.3074650764465332, -1.2140849828720093, 0.16143321990966797]",0.0
17,10,"[-0.8886541128158569, 1.077247142791748, -1.873453140258789, 0.363796591758728]",0.0
17,11,"[-0.28713130950927734, 0.03252895176410675, -0.49905502796173096, -0.30188435316085815]",0.0
17,12,"[-1.3465526103973389, 0.742351770401001, 3.911038398742676, 1.237796425819397]",1.0
17,13,"[2.250462055206299, -2.2091431617736816, 0.5097146034240723, -0.7623810768127441]",1.0
17,14,"[-2.37697696685791, 2.460752487182617, -1.4300727844238281, 1.1995750665664673]",0.0
17,15,"[-2.8828954696655273, 1.6984546184539795, -1.5454587936401367, -1.1673566102981567]",0.0
17,16,"[-0.7652300596237183, 0.657112717628479, -2.768777847290039, 0.43730229139328003]",0.0
17,17,"[0.6696793437004089, -0.6936943531036377, 0.1826421618461609, 1.8865824937820435]",0.0
17,18,"[0.5202175378799438, -0.2642526626586914, 1.8366857767105103, 0.15080749988555908]",1.0
17,19,"[0.006765802390873432, -0.623698353767395, -0.18250280618667603, -2.546971559524536]",1.0
18,0,"[0.1781110167503357, 0.7130633592605591, -2.011244773864746, -0.7831293344497681]",1.0
18,1,"[-1.7796521186828613, 1.2055907249450684, 1.7029145956039429, -0.6525024771690369]",0.0
18,2,"[-0.06462052464485168, 1.203583836555481, -0.39762434363365173, -0.39887499809265137]",0.0
18,3,"[-0.8047910928726196, 1.1865148544311523, 0.862335741519928, -1.0591943264007568]",0.0
18,4,"[-0.683438777923584, 0.5608546137809753, 1.6390290260314941, 0.647892951965332]",0.0
18,5,"[-2.0623037815093994, 1.9133824110031128, 1.2704262733459473, 1.2869184017181396]",0.0
18,6,"[-1.7437111139297485, -0.11653825640678406, 0.1135130524635315, -1.18840754032135]",0.0
18,7,"[-1.709590196609497, 1.9967916011810303, -0.9065170288085938, 0.7194473743438721]",0.0
18,8,"[-0.9167985320091248, 1.4365252256393433, -1.1858735084533691, -0.014052867889404297]",0.0
18,9,"[-0.7842541933059692, 2.150615692138672, -0.13765448331832886, -0.03041769564151764]",0.0
18,10,"[1.634581208229065, -1.882174015045166, -0.6409606337547302, -1.5520161390304565]",1.0
18,11,"[0.8185961842536926, -1.3286056518554688, 0.7872833609580994, -1.4253283739089966]",1.0
18,12,"[-1.4305833578109741, 0.9548672437667847, 0.055721402168273926, -0.5883941054344177]",0.0
18,13,"[-2.4764444828033447, 1.8513644933700562, 0.7369121313095093, -1.0026578903198242]",0.0
18,14,"[1.3177073001861572, -1.634171962738037, -0.08965420722961426, 1.0327556133270264]",1.0
18,15,"[0.8072553873062134, -1.481468677520752, 0.7342680096626282, -0.16596651077270508]",1.0
18,16,"[-2.598371982574463, 1.9347984790802002, -0.419278621673584, -2.471493721008301]",0.0
18,17,"[0.600884735584259, -1.993919849395752, 0.7962068319320679, -1.0691699981689453]",1.0
18,18,"[2.6850552558898926, -2.129603385925293, 1.9687657356262207, 2.2282521724700928]",1.0
18,19,"[-1.0721750259399414, 0.28647565841674805, 4.312449932098389, -0.6216839551925659]",0.0
19,0,"[-0.7050838470458984, -0.17572709918022156, -0.7662107348442078, -0.9744893908500671]",0.0
19,1,"[-1.131269097328186, -0.9481167197227478, -2.4150712490081787, 1.7576282024383545]",1.0
19,2,"[-2.518059730529785, 0.5181984305381775, -0.8173474073410034, 2.0700912475585938]",0.0
19,3,"[-1.6909229755401611, -1.4309604167938232, -2.0628223419189453, -0.0060433149337768555]",1.0
19,4,"[-0.054661691188812256, -3.182316780090332, 0.58724045753479, -2.7214322090148926]",0.0
19,5,"[0.1784110963344574, 0.8472908735275269, -0.2542051672935486, 0.37154388427734375]",1.0
19,6,"[-1.2118890285491943, -2.360335350036621, -0.6379144787788391, -0.705016016960144]",0.0
19,7,"[0.08709800243377686, -2.124143123626709, 1.592354655265808, -1.5692453384399414]",0.0
19,8,"[0.16285167634487152, -0.37803906202316284, 0.30855098366737366, -0.7378095388412476]",0.0
19,9,"[2.2709264755249023, -0.0558338463306427, 1.5985331535339355, -0.6369906663894653]",1.0
19,10,"[0.955179750919342, -0.7141999006271362, -1.5046284198760986, -1.85280442237854]",1.0
19,11,"[1.5639418363571167, 1.3998124599456787, 1.5404243469238281, -0.1940951943397522]",0.0
19,12,"[-0.5887122750282288, -1.0635125637054443, -2.013005495071411, 0.2946772575378418]",1.0
19,13,"[-0.5194873809814453, -2.0026819705963135, -0.7889823317527771, -1.0313363075256348]",1.0
19,14,"[0.9212654829025269, 0.925571084022522, -0.436867356300354, 1.0800725221633911]",1.0
19,15,"[-0.5853148698806763, 1.2176613807678223, 1.501932144165039, 1.7426154613494873]",0.0
19,16,"[-0.7155579328536987, -0.29892635345458984, 1.4623641967773438, 0.20297479629516602]",0.0
19,17,"[-2.140815496444702, -2.7986040115356445, -2.093355655670166, -0.4291802644729614]",1.0
19,18,"[-0.59917813539505, 1.202562689781189, 0.11020398139953613, 1.2352681159973145]",0.0
19,19,"[0.20811960101127625, -0.8067998886108398, -0.4613989591598511, -0.2612205743789673]",1.0
20,0,"[1.6304724216461182, -3.25256085395813, 2.1783814430236816, -3.4758102893829346]",1.0
20,1,"[-0.6013187766075134, 0.33554089069366455, 0.9057703018188477, -0.3242008686065674]",0.0
20,2,"[-0.5260831117630005, -1.7121763229370117, 0.14983153343200684, -2.8077614307403564]",0.0
20,3,"[1.044331669807434, -1.4234055280685425, 1.7297062873840332, -0.9786403775215149]",1.0
20,4,"[1.540832757949829, -2.818230152130127, -0.9609279632568359, -2.622628927230835]",1.0
20,5,"[0.5581406950950623, -0.2379474639892578, -0.2541082501411438, -0.4766218662261963]",0.0
20,6,"[1.2243554592132568, -1.1284425258636475, 0.14052706956863403, 0.21917665004730225]",1.0
20,7,"[2.0024900436401367, -1.1240711212158203, 1.3052723407745361, -0.5301699042320251]",1.0
20,8,"[1.0344185829162598, 0.6301233768463135, -1.3370733261108398, 0.8617792725563049]",0.0
20,9,"[-1.0360862016677856, -0.2382112741470337, 0.7820610404014587, -0.5489599704742432]",0.0
20,10,"[0.525200366973877, -0.47424814105033875, -1.5768896341323853, 0.4499574899673462]",1.0
20,11,"[3.1375327110290527, -3.572430372238159, -1.0427453517913818, -2.1860389709472656]",1.0
20,12,"[-0.34034276008605957, 0.9876530170440674, -3.493636131286621, 1.3345160484313965]",0.0
20,13,"[0.37701180577278137, -1.2630789279937744, 2.2387194633483887, -2.231348752975464]",1.0
20,14,"[-1.0791460275650024, 1.9398187398910522, -1.582031488418579, 1.7229751348495483]",0.0
20,15,"[-1.2828952074050903, 0.42105042934417725, -2.062495231628418, -1.0980473756790161]",0.0
20,16,"[-0.5795451402664185, 0.12649959325790405, 0.3074178099632263, -0.23146897554397583]",0.0
20,17,"[-2.718728542327881, 1.295906662940979, 0.1912546157836914, 1.3653686046600342]",0.0
20,18,"[1.8125789165496826, 0.5615673065185547, -0.29796910285949707, 1.8514347076416016]",1.0
20,19,"[-1.7169556617736816, 0.636906623840332, -1.7417621612548828, -0.41460832953453064]",0.0
21,0,"[-1.7043379545211792, -1.1761038303375244, 2.2707839012145996, 0.853898286819458]",1.0
21,1,"[-2.351567268371582, -3.36047101020813, 1.2738983631134033, -3.171685218811035]",0.0
21,2,"[-0.7241447567939758, 1.3782645463943481, -1.1506569385528564, 0.4315468966960907]",1.0
21,3,"[0.4263908565044403, 0.545141339302063, -1.0474586486816406, 0.0821833610534668]",0.0
21,4,"[1.1961332559585571, 1.2647120952606201, -1.0419316291809082, 2.254795551300049]",1.0
21,5,"[0.9574623703956604, 1.7268129587173462, -2.1141324043273926, 1.030242681503296]",0.0
21,6,"[0.2851296067237854, -1.4146572351455688, 1.0405452251434326, -1.091972827911377]",0.0
21,7,"[-0.2629895806312561, 0.8995934724807739, 0.2869850993156433, -0.014947503805160522]",1.0
21,8,"[-0.36206042766571045, -1.0663892030715942, 1.4787441492080688, -0.7997339367866516]",1.0
21,9,"[-0.6140526533126831, -1.8801262378692627, 0.46247708797454834, -0.36970657110214233]",0.0
21,10,"[-1.3916975259780884, 0.009983837604522705, 0.0900430679321289, 0.5373290181159973]",1.0
21,11,"[0.7296260595321655, 1.8948150873184204, -2.910733699798584, -0.5240769982337952]",0.0
21,12,"[0.7176556587219238, 0.6475639939308167, -1.168713092803955, 0.6160265207290649]",0.0
21,13,"[-1.2959661483764648, 0.1813916265964508, 2.3711023330688477, -2.555272102355957]",1.0
21,14,"[-1.5214183330535889, -4.130744934082031, 0.8018863201141357, -0.786158561706543]",0.0
21,15,"[-0.6504932641983032, -0.2937912940979004, -0.32296228408813477, -1.4743146896362305]",0.0
21,16,"[-0.26572486758232117, 1.0154588222503662, -1.5736875534057617, 0.2817143201828003]",0.0
21,17,"[-0.7133333683013916, -2.108262538909912, 0.0449531227350235, 0.019353389739990234]",0.0
21,18,"[-0.24157831072807312, -1.5687193870544434, -1.1609501838684082, 1.0948905944824219]",0.0
21,19,"[-0.22665491700172424, 1.6601219177246094, 1.4208742380142212, 0.25229108333587646]",1.0
22,0,"[0.4018723964691162, 1.6430045366287231, -0.7673176527023315, -0.8851994276046753]",0.0
22,1,"[0.8645251989364624, -0.2453632354736328, 0.9383597373962402, 1.5036424398422241]",1.0
22,2,"[-2.262981414794922, -1.856583833694458, -0.4820963442325592, 0.5251504182815552]",0.0
22,3,"[1.1172667741775513, -0.3850288391113281, 1.298454761505127, 0.25920385122299194]",1.0
22,4,"[-1.78272545337677, -0.27203112840652466, -0.43677058815956116, 1.2571052312850952]",0.0
22,5,"[-0.07841521501541138, 1.3831570148468018, -0.7916316986083984, -0.4003668427467346]",0.0
22,6,"[1.55362069606781, 1.8982857465744019, 0.2165961116552353, -0.04156233370304108]",1.0
22,7,"[2.0489819049835205, 0.3263835906982422, 2.1049160957336426, -0.3984297513961792]",1.0
22,8,"[-0.3909655809402466, 0.665916919708252, 0.7898691892623901, 0.7579190731048584]",0.0
22,9,"[2.188977003097534, -0.16052109003067017, -0.5042346715927124, 0.5704302191734314]",1.0
22,10,"[1.3884562253952026, 1.0763506889343262, -0.26649099588394165, -1.7205549478530884]",1.0
22,11,"[-0.9858250617980957, 0.18179699778556824, -0.15629494190216064, 0.28589093685150146]",0.0
22,12,"[-0.828323483467102, -1.3719549179077148, -0.3384079933166504, 0.29859495162963867]",1.0
22,13,"[-1.345499873161316, -0.4663591980934143, 0.456095427274704, -1.059438705444336]",0.0
22,14,"[-1.0063259601593018, 0.8115125894546509, -0.4395158886909485, -1.2487807273864746]",0.0
22,15,"[-1.0139589309692383, -0.1305229663848877, -1.3657885789871216, 1.4285345077514648]",1.0
22,16,"[-1.8881354331970215, -1.6683233976364136, -0.6146447062492371, 1.7667723894119263]",0.0
22,17,"[0.3913722038269043, -0.42115941643714905, 0.466064453125, 0.6051243543624878]",1.0
22,18,"[1.595395803451538, 1.3645620346069336, -1.5094044208526611, -0.542107105255127]",1.0
22,19,"[-0.49442780017852783, -1.511469841003418, 4.231732368469238, -2.0060009956359863]",0.0
23,0,"[0.8293662071228027, -1.213883399963379, 1.3941888809204102, 0.5341781973838806]",1.0
23,1,"[-0.2199050784111023, -0.038938820362091064, -0.7758153676986694, -1.4675538539886475]",1.0
23,2,"[-0.7018173933029175, 1.061001181602478, -0.14715582132339478, -0.23464280366897583]",0.0
23,3,"[1.1935203075408936, 0.8219948410987854, -0.7371731996536255, 1.5606127977371216]",0.0
23,4,"[1.3575268983840942, 0.08954174816608429, -0.8140806555747986, -0.32758206129074097]",0.0
23,5,"[0.6266177296638489, -1.5075632333755493, 1.0189323425292969, -1.0197969675064087]",1.0
23,6,"[0.9545954465866089, 0.5729089975357056, -0.797447681427002, 0.6925339698791504]",0.0
23,7,"[0.2853286862373352, -0.7050869464874268, 1.3678369522094727, 1.1396267414093018]",1.0
23,8,"[0.01948225498199463, 0.40874695777893066, -1.5514092445373535, -1.1454925537109375]",0.0
23,9,"[-0.8983913660049438, 0.05951201915740967, -0.3075844645500183, -1.1676788330078125]",1.0
23,10,"[2.0507047176361084, 1.8553411960601807, -1.1317601203918457, 3.5088565349578857]",0.0
23,11,"[-0.6784555315971375, -1.2628158330917358, 1.300999402999878, -0.08073870837688446]",1.0
23,12,"[-1.8634767532348633, 3.4495463371276855, -2.7370970249176025, 1.9802052974700928]",0.0
23,13,"[2.1209747791290283, 2.231274127960205, -1.0431708097457886, 4.440503120422363]",0.0
23,14,"[0.7445608973503113, 1.168999195098877, -1.140412449836731, 0.7718051671981812]",0.0
23,15,"[-2.074312210083008, -2.1556200981140137, 2.0291457176208496, -1.0111241340637207]",1.0
23,16,"[-1.9724326133728027, -1.313713550567627, 2.085446834564209, 0.5812846422195435]",1.0
23,17,"[0.37053871154785156, 0.3869974613189697, 0.9078967571258545, 3.1654186248779297]",0.0
