,input,target,trial_id,task_id
562,[-0.838709651467997],[-1.],8,21
563,[-0.5483871944734233],[8.79798945e-09],9,21
564,[-0.5483871944734233],[-0.33333333],10,21
565,[0.032258027115642574],[0.33333333],11,21
566,[-0.3548386886873506],[8.79798945e-09],12,21
567,[-0.25806442987893113],[8.79798945e-09],13,21
568,[-0.09677410500846027],[8.79798945e-09],14,21
569,[-0.19354836085918817],[8.79798945e-09],15,21
570,[-0.09677410500846027],[8.79798945e-09],16,21
571,[1.5379995915720812e-07],[8.79798945e-09],17,21
572,[-0.38709688143371856],[8.79798945e-09],18,21
573,[-0.38709688143371856],[8.79798945e-09],19,21
574,[-0.38709688143371856],[-0.33333333],20,21
575,[-0.38709688143371856],[8.79798945e-09],21,21
576,[-0.22580655064786465],[0.33333333],22,21
577,[-0.22580655064786465],[8.79798945e-09],23,21
578,[0.1290322977548281],[0.33333333],24,21
579,[0.45161294749576975],[0.6666667],25,21
580,[-0.3548386886873506],[8.79798945e-09],0,22
581,[-0.3548386886873506],[8.79798945e-09],1,22
582,[-0.3548386886873506],[-0.33333333],2,22
583,[-0.6451611575126903],[8.79798945e-09],3,22
584,[-0.1612901710705117],[8.79798945e-09],4,22
585,[-0.19354836085918817],[-0.33333333],5,22
586,[0.1290322977548281],[0.33333333],6,22
587,[-0.32258049594098254],[8.79798945e-09],7,22
588,[-0.25806442987893113],[0.33333333],8,22
589,[-0.19354836085918817],[-0.33333333],9,22
590,[-0.1612901710705117],[8.79798945e-09],10,22
591,[-0.22580655064786465],[8.79798945e-09],11,22
592,[0.09677410500846007],[-0.33333333],12,22
593,[-0.19354836085918817],[-0.33333333],13,22
594,[-0.3548386886873506],[8.79798945e-09],14,22
595,[-0.3548386886873506],[8.79798945e-09],15,22
596,[-0.4838708326422195],[8.79798945e-09],16,22
597,[-0.22580655064786465],[-0.33333333],17,22
598,[0.45161294749576975],[0.6666667],18,22
599,[-0.1612901710705117],[-0.33333333],19,22
600,[0.2258065447324814],[8.79798945e-09],20,22
601,[-0.419354754749402],[-0.33333333],21,22
602,[-0.09677410500846027],[-0.33333333],22,22
603,[0.2258065447324814],[8.79798945e-09],23,22
604,[0.032258027115642574],[8.79798945e-09],24,22
605,[-0.5806450796198728],[8.79798945e-09],25,22
606,[-0.22580655064786465],[-0.33333333],0,23
607,[-0.2903226226252991],[0.33333333],1,23
608,[-0.6774193502590583],[0.33333333],2,23
609,[-0.3548386886873506],[8.79798945e-09],3,23
610,[-0.6451611575126903],[8.79798945e-09],4,23
611,[-0.3548386886873506],[-0.33333333],5,23
612,[-0.3548386886873506],[8.79798945e-09],6,23
613,[-0.4838708326422195],[8.79798945e-09],7,23
614,[0.032258027115642574],[0.33333333],8,23
615,[-0.7419354044903437],[8.79798945e-09],9,23
616,[-0.3548386886873506],[8.79798945e-09],10,23
617,[-0.3548386886873506],[-0.33333333],11,23
618,[0.09677410500846007],[0.33333333],12,23
619,[0.25806445354046315],[0.33333333],13,23
620,[-0.4838708326422195],[8.79798945e-09],14,23
621,[0.25806445354046315],[0.33333333],15,23
622,[-0.4838708326422195],[8.79798945e-09],16,23
623,[-0.6774193502590583],[8.79798945e-09],17,23
624,[-0.6774193502590583],[8.79798945e-09],18,23
625,[-0.5161290253885875],[8.79798945e-09],19,23
626,[-0.22580655064786465],[8.79798945e-09],20,23
627,[-0.1612901710705117],[8.79798945e-09],21,23
628,[-0.2903226226252991],[8.79798945e-09],22,23
629,[-0.7096775430054263],[-0.33333333],23,23
630,[-0.45161294749576997],[8.79798945e-09],24,23
631,[-0.6774193502590583],[8.79798945e-09],25,23
632,[0.09677410500846007],[0.33333333],0,24
633,[0.3870968932644845],[0.33333333],1,24
634,[-0.09677410500846027],[8.79798945e-09],2,24
635,[-0.5483871944734233],[8.79798945e-09],3,24
636,[-0.1612901710705117],[8.79798945e-09],4,24
637,[0.1612904905011961],[-0.33333333],5,24
638,[-0.5483871944734233],[8.79798945e-09],6,24
639,[-0.1612901710705117],[8.79798945e-09],7,24
640,[-0.3548386886873506],[-0.33333333],8,24
641,[-0.6129032960277729],[8.79798945e-09],9,24
642,[0.45161294749576975],[0.33333333],10,24
643,[0.45161294749576975],[0.33333333],11,24
644,[-0.22580655064786465],[0.33333333],12,24
645,[-0.3548386886873506],[0.33333333],13,24
646,[-0.3548386886873506],[8.79798945e-09],14,24
647,[-0.22580655064786465],[0.33333333],15,24
648,[-0.3548386886873506],[0.33333333],16,24
649,[-0.6774193502590583],[8.79798945e-09],17,24
650,[-0.6129032960277729],[8.79798945e-09],18,24
651,[-0.6129032960277729],[8.79798945e-09],19,24
652,[0.06451621986201056],[0.33333333],20,24
653,[0.45161294749576975],[0.33333333],21,24
654,[-0.09677410500846027],[0.33333333],22,24
655,[-0.32258049594098254],[-0.33333333],23,24
656,[-0.45161294749576997],[8.79798945e-09],24,24
657,[-0.5806450796198728],[0.33333333],25,24
658,[-0.5806450796198728],[0.33333333],0,25
659,[-0.1612901710705117],[-0.33333333],1,25
660,[-0.2903226226252991],[8.79798945e-09],2,25
661,[0.3548387005181165],[8.79798945e-09],3,25
662,[-0.7419354044903437],[-0.33333333],4,25
663,[-0.3548386886873506],[-0.33333333],5,25
664,[0.09677410500846007],[-0.33333333],6,25
665,[0.09677410500846007],[8.79798945e-09],7,25
666,[-0.5483871944734233],[-0.33333333],8,25
667,[0.19354835198611342],[8.79798945e-09],9,25
668,[0.09677410500846007],[8.79798945e-09],10,25
669,[-0.7419354044903437],[-0.33333333],11,25
670,[-0.6129032960277729],[-0.33333333],12,25
671,[-0.7741935972367117],[-0.33333333],13,25
672,[0.48387114024213784],[8.79798945e-09],14,25
673,[-0.3548386886873506],[-0.33333333],15,25
674,[0.5483871944734231],[0.33333333],16,25
675,[-0.5483871944734233],[-0.33333333],17,25
676,[-0.25806442987893113],[8.79798945e-09],18,25
677,[0.09677410500846007],[-0.33333333],19,25
678,[-0.6774193502590583],[8.79798945e-09],20,25
679,[-0.4838708326422195],[8.79798945e-09],21,25
680,[-0.19354836085918817],[-0.33333333],22,25
681,[-0.19354836085918817],[-0.33333333],23,25
682,[-0.6774193502590583],[8.79798945e-09],24,25
683,[-0.4838708326422195],[8.79798945e-09],25,25
684,[-0.419354754749402],[8.79798945e-09],0,26
685,[-0.6774193502590583],[-0.33333333],1,26
686,[-0.419354754749402],[8.79798945e-09],2,26
687,[-0.19354836085918817],[8.79798945e-09],3,26
688,[0.5161290017270551],[0.33333333],4,26
689,[-0.22580655064786465],[8.79798945e-09],5,26
690,[-0.22580655064786465],[8.79798945e-09],6,26
691,[-0.22580655064786465],[8.79798945e-09],7,26
692,[-0.19354836085918817],[0.33333333],8,26
693,[-0.22580655064786465],[8.79798945e-09],9,26
694,[-0.22580655064786465],[8.79798945e-09],10,26
695,[-0.5483871944734233],[-0.33333333],11,26
696,[-0.6451611575126903],[-0.33333333],12,26
697,[-0.5806450796198728],[-0.33333333],13,26
698,[-0.5483871944734233],[-0.33333333],14,26
699,[-0.419354754749402],[-0.33333333],15,26
700,[-0.38709688143371856],[0.33333333],16,26
701,[-0.6129032960277729],[-0.6666667],17,26
702,[0.32258079171013476],[0.6666667],18,26
703,[0.3548387005181165],[0.33333333],19,26
704,[-0.419354754749402],[-0.33333333],20,26
705,[0.41935475474940176],[0.6666667],21,26
706,[-0.38709688143371856],[0.33333333],22,26
707,[-0.6129032960277729],[-0.33333333],23,26
708,[0.1612904905011961],[0.33333333],24,26
709,[-0.22580655064786465],[8.79798945e-09],25,26
710,[0.5806451032814048],[0.6666667],0,27
711,[-0.5806450796198728],[8.79798945e-09],1,27
712,[-0.03225803894640886],[8.79798945e-09],2,27
713,[0.1290322977548281],[-1.],3,27
714,[0.41935475474940176],[-0.33333333],4,27
715,[-0.419354754749402],[8.79798945e-09],5,27
716,[-0.419354754749402],[8.79798945e-09],6,27
717,[-0.19354836085918817],[0.33333333],7,27
718,[-0.6451611575126903],[-0.33333333],8,27
719,[-0.32258049594098254],[-0.33333333],9,27
720,[-0.1612901710705117],[0.33333333],10,27
721,[-0.19354836085918817],[0.33333333],11,27
722,[-0.19354836085918817],[0.33333333],12,27
723,[-0.419354754749402],[8.79798945e-09],13,27
724,[0.5806451032814048],[0.33333333],14,27
725,[-0.5161290253885875],[-0.33333333],15,27
726,[-0.419354754749402],[8.79798945e-09],16,27
727,[-0.838709651467997],[-0.33333333],17,27
728,[-0.5161290253885875],[-0.33333333],18,27
729,[-0.5806450796198728],[-0.33333333],19,27
730,[-0.5161290253885875],[-0.33333333],20,27
731,[-0.5483871944734233],[8.79798945e-09],21,27
732,[-0.7741935972367117],[-0.33333333],22,27
733,[-0.7096775430054263],[-0.33333333],23,27
734,[-0.5483871944734233],[8.79798945e-09],24,27
735,[-0.5483871944734233],[8.79798945e-09],25,27
736,[-0.7741935972367117],[-0.33333333],0,28
737,[-0.4838708326422195],[-0.33333333],1,28
738,[-0.5806450796198728],[8.79798945e-09],2,28
739,[-0.3548386886873506],[-0.33333333],3,28
740,[0.45161294749576975],[8.79798945e-09],4,28
741,[-0.4838708326422195],[0.33333333],5,28
742,[-0.5483871944734233],[8.79798945e-09],6,28
743,[-0.5161290253885875],[-0.33333333],7,28
744,[0.41935475474940176],[0.33333333],8,28
745,[-0.19354836085918817],[8.79798945e-09],9,28
746,[-0.6129032960277729],[8.79798945e-09],10,28
747,[-0.22580655064786465],[8.79798945e-09],11,28
748,[-0.6129032960277729],[-0.33333333],12,28
749,[-0.1612901710705117],[8.79798945e-09],13,28
750,[-0.5161290253885875],[-0.33333333],14,28
751,[-0.6129032960277729],[-0.33333333],15,28
752,[-0.4838708326422195],[-0.33333333],16,28
753,[-0.45161294749576997],[8.79798945e-09],17,28
754,[-0.45161294749576997],[8.79798945e-09],18,28
755,[-0.12903229183944523],[8.79798945e-09],19,28
756,[-0.19354836085918817],[8.79798945e-09],20,28
757,[-0.7096775430054263],[8.79798945e-09],21,28
758,[0.32258079171013476],[8.79798945e-09],22,28
759,[0.5161290017270551],[0.33333333],23,28
760,[-0.38709688143371856],[8.79798945e-09],24,28
761,[0.09677410500846007],[8.79798945e-09],25,28
762,[-0.12903229183944523],[8.79798945e-09],0,29
763,[0.45161294749576975],[8.79798945e-09],1,29
764,[-0.8064514587216289],[-0.6666667],2,29
765,[0.45161294749576975],[8.79798945e-09],3,29
766,[-0.3548386886873506],[-0.33333333],4,29
767,[-0.8064514587216289],[-0.6666667],5,29
768,[-0.5161290253885875],[8.79798945e-09],6,29
769,[-0.4838708326422195],[8.79798945e-09],7,29
770,[-0.38709688143371856],[8.79798945e-09],8,29
771,[-0.38709688143371856],[-0.33333333],9,29
772,[-0.7096775430054263],[8.79798945e-09],10,29
773,[-0.7096775430054263],[8.79798945e-09],11,29
774,[-0.7419354044903437],[-0.33333333],12,29
775,[-0.3548386886873506],[0.33333333],13,29
776,[0.2903225989637667],[8.79798945e-09],14,29
777,[-0.3548386886873506],[0.33333333],15,29
778,[-0.3548386886873506],[8.79798945e-09],16,29
779,[0.32258079171013476],[8.79798945e-09],17,29
780,[-0.03225803894640886],[8.79798945e-09],18,29
781,[0.032258027115642574],[8.79798945e-09],19,29
782,[-0.25806442987893113],[0.33333333],20,29
783,[-0.22580655064786465],[8.79798945e-09],21,29
784,[-0.6451611575126903],[-0.33333333],22,29
785,[-0.22580655064786465],[8.79798945e-09],23,29
786,[-0.09677410500846027],[8.79798945e-09],24,29
787,[0.19354835198611342],[-0.33333333],25,29
788,[-0.419354754749402],[-0.33333333],0,30
789,[-0.419354754749402],[-0.33333333],1,30
790,[0.09677410500846007],[8.79798945e-09],2,30
791,[0.032258027115642574],[8.79798945e-09],3,30
792,[0.09677410500846007],[-0.33333333],4,30
793,[-0.6129032960277729],[8.79798945e-09],5,30
794,[0.45161294749576975],[-0.6666667],6,30
795,[0.48387114024213784],[8.79798945e-09],7,30
796,[0.3548387005181165],[8.79798945e-09],8,30
797,[0.032258027115642574],[8.79798945e-09],9,30
798,[-0.45161294749576997],[8.79798945e-09],10,30
799,[-0.5806450796198728],[-0.33333333],11,30
800,[-0.6774193502590583],[8.79798945e-09],12,30
801,[-0.6774193502590583],[8.79798945e-09],13,30
802,[-0.6774193502590583],[8.79798945e-09],14,30
803,[-0.6451611575126903],[-0.33333333],15,30
804,[-0.6451611575126903],[-0.33333333],16,30
805,[-0.6774193502590583],[8.79798945e-09],17,30
806,[-0.22580655064786465],[-0.33333333],18,30
807,[-0.5161290253885875],[8.79798945e-09],19,30
808,[0.09677410500846007],[-0.6666667],20,30
809,[-0.7741935972367117],[-0.33333333],21,30
810,[-0.38709688143371856],[8.79798945e-09],22,30
811,[-0.38709688143371856],[8.79798945e-09],23,30
812,[-0.6774193502590583],[8.79798945e-09],24,30
813,[-0.3548386886873506],[8.79798945e-09],25,30
814,[-0.45161294749576997],[8.79798945e-09],0,31
815,[0.2258065447324814],[8.79798945e-09],1,31
816,[-0.2903226226252991],[0.33333333],2,31
817,[-0.7741935972367117],[-0.33333333],3,31
818,[-0.4838708326422195],[0.33333333],4,31
819,[0.06451621986201056],[0.33333333],5,31
820,[0.32258079171013476],[0.33333333],6,31
821,[-0.4838708326422195],[0.33333333],7,31
822,[0.32258079171013476],[0.33333333],8,31
823,[0.06451621986201056],[0.33333333],9,31
824,[-0.5483871944734233],[-0.33333333],10,31
825,[-0.22580655064786465],[8.79798945e-09],11,31
826,[-0.5161290253885875],[-0.33333333],12,31
827,[0.3870968932644845],[8.79798945e-09],13,31
828,[-0.38709688143371856],[0.33333333],14,31
829,[-0.32258049594098254],[-0.33333333],15,31
830,[-0.6129032960277729],[8.79798945e-09],16,31
831,[-0.22580655064786465],[0.33333333],17,31
832,[-0.6451611575126903],[-0.33333333],18,31
833,[-0.3548386886873506],[8.79798945e-09],19,31
834,[0.1290322977548281],[8.79798945e-09],20,31
835,[-0.419354754749402],[-0.33333333],21,31
836,[-0.419354754749402],[8.79798945e-09],22,31
837,[-0.5483871944734233],[8.79798945e-09],23,31
838,[-0.7741935972367117],[-0.33333333],24,31
839,[0.1612904905011961],[0.33333333],25,31
840,[-0.7419354044903437],[-0.33333333],0,32
841,[0.5161290017270551],[0.33333333],1,32
842,[0.19354835198611342],[0.33333333],2,32
843,[-0.2903226226252991],[8.79798945e-09],3,32
844,[-0.2903226226252991],[8.79798945e-09],4,32
845,[0.5161290017270551],[0.33333333],5,32
846,[0.1612904905011961],[0.33333333],6,32
847,[0.3870968932644845],[0.33333333],7,32
848,[-0.7741935972367117],[-0.33333333],8,32
849,[-0.5483871944734233],[-0.33333333],9,32
850,[-0.32258049594098254],[8.79798945e-09],10,32
851,[-0.45161294749576997],[8.79798945e-09],11,32
852,[-0.32258049594098254],[0.33333333],12,32
853,[-0.45161294749576997],[8.79798945e-09],13,32
854,[-0.7096775430054263],[8.79798945e-09],14,32
855,[-0.09677410500846027],[0.33333333],15,32
856,[-0.09677410500846027],[0.33333333],16,32
857,[-0.5161290253885875],[8.79798945e-09],17,32
858,[-0.6451611575126903],[-0.33333333],18,32
859,[-0.06451621986201077],[8.79798945e-09],19,32
860,[-0.5483871944734233],[-0.33333333],20,32
861,[-0.09677410500846027],[-0.33333333],21,32
862,[-0.09677410500846027],[-0.33333333],22,32
863,[-0.19354836085918817],[0.33333333],23,32
864,[-0.5483871944734233],[-0.33333333],24,32
865,[-0.09677410500846027],[8.79798945e-09],25,32
866,[-0.19354836085918817],[0.6666667],0,33
867,[0.1290322977548281],[0.33333333],1,33
868,[-0.5483871944734233],[8.79798945e-09],2,33
869,[-0.09677410500846027],[8.79798945e-09],3,33
870,[-0.09677410500846027],[-0.33333333],4,33
871,[-0.09677410500846027],[-0.33333333],5,33
872,[-0.419354754749402],[8.79798945e-09],6,33
873,[-0.419354754749402],[8.79798945e-09],7,33
874,[-0.4838708326422195],[-0.33333333],8,33
875,[-0.4838708326422195],[-0.33333333],9,33
876,[-0.5161290253885875],[-0.33333333],10,33
877,[-0.12903229183944523],[8.79798945e-09],11,33
878,[0.41935475474940176],[0.6666667],12,33
879,[1.5379995915720812e-07],[8.79798945e-09],13,33
880,[-0.7419354044903437],[-0.33333333],14,33
881,[-0.7741935972367117],[-0.33333333],15,33
882,[-0.7741935972367117],[-0.33333333],16,33
883,[-0.7419354044903437],[-0.33333333],17,33
884,[0.19354835198611342],[0.33333333],18,33
885,[-0.06451621986201077],[8.79798945e-09],19,33
886,[-0.09677410500846027],[8.79798945e-09],20,33
887,[-0.4838708326422195],[8.79798945e-09],21,33
888,[-0.6774193502590583],[-0.33333333],22,33
889,[-0.6774193502590583],[-0.33333333],23,33
890,[-0.22580655064786465],[8.79798945e-09],24,33
891,[0.09677410500846007],[-0.33333333],0,34
892,[-0.5806450796198728],[-0.33333333],1,34
893,[-0.03225803894640886],[0.6666667],2,34
894,[-0.6451611575126903],[-0.6666667],3,34
895,[-0.5483871944734233],[8.79798945e-09],4,34
896,[-0.5483871944734233],[8.79798945e-09],5,34
897,[-0.19354836085918817],[8.79798945e-09],6,34
898,[-0.7419354044903437],[-0.33333333],7,34
899,[-0.7419354044903437],[-0.33333333],8,34
900,[-0.12903229183944523],[8.79798945e-09],9,34
901,[-0.5161290253885875],[-0.33333333],10,34
902,[-0.06451621986201077],[8.79798945e-09],11,34
903,[-0.09677410500846027],[8.79798945e-09],12,34
904,[-0.09677410500846027],[0.33333333],13,34
905,[-0.6129032960277729],[-0.33333333],14,34
906,[-0.25806442987893113],[-0.33333333],15,34
907,[-0.25806442987893113],[-0.33333333],16,34
908,[-0.03225803894640886],[0.33333333],17,34
909,[-0.6774193502590583],[-0.6666667],18,34
910,[-0.22580655064786465],[8.79798945e-09],19,34
911,[-0.5161290253885875],[-0.33333333],20,34
912,[-0.5161290253885875],[-0.33333333],21,34
913,[-0.6774193502590583],[-0.33333333],22,34
914,[-0.5161290253885875],[-0.6666667],23,34
915,[-0.6774193502590583],[8.79798945e-09],24,34
916,[-0.3548386886873506],[-0.33333333],0,35
917,[-0.6451611575126903],[0.33333333],1,35
918,[-0.6451611575126903],[0.33333333],2,35
919,[-0.6451611575126903],[0.33333333],3,35
920,[-0.6451611575126903],[0.33333333],4,35
921,[-0.5161290253885875],[8.79798945e-09],5,35
922,[0.09677410500846007],[0.33333333],6,35
923,[0.3548387005181165],[8.79798945e-09],7,35
924,[0.06451621986201056],[8.79798945e-09],8,35
925,[-0.2903226226252991],[-0.33333333],9,35
926,[0.06451621986201056],[-0.33333333],10,35
927,[-0.3548386886873506],[-0.6666667],11,35
928,[-0.5483871944734233],[-0.33333333],12,35
929,[0.3548387005181165],[0.33333333],13,35
930,[-0.6129032960277729],[-0.6666667],14,35
931,[-0.5483871944734233],[-0.33333333],15,35
932,[-0.4838708326422195],[8.79798945e-09],16,35
933,[-0.5161290253885875],[-0.33333333],17,35
934,[0.45161294749576975],[8.79798945e-09],18,35
935,[-0.4838708326422195],[8.79798945e-09],19,35
936,[-0.3548386886873506],[8.79798945e-09],20,35
937,[-0.5806450796198728],[-0.33333333],21,35
938,[-0.5806450796198728],[8.79798945e-09],22,35
939,[0.1612904905011961],[8.79798945e-09],23,35
940,[0.45161294749576975],[0.6666667],24,35
941,[-0.1612901710705117],[8.79798945e-09],0,36
942,[-0.5483871944734233],[-0.33333333],1,36
943,[-0.6451611575126903],[8.79798945e-09],2,36
944,[-0.6774193502590583],[8.79798945e-09],3,36
945,[0.2258065447324814],[0.33333333],4,36
946,[0.2258065447324814],[0.33333333],5,36
947,[0.2258065447324814],[0.33333333],6,36
948,[-0.3548386886873506],[-0.33333333],7,36
949,[-0.45161294749576997],[-0.33333333],8,36
950,[-0.5161290253885875],[8.79798945e-09],9,36
951,[-0.5483871944734233],[-0.33333333],10,36
952,[0.032258027115642574],[-0.33333333],11,36
953,[-0.6774193502590583],[-0.33333333],12,36
954,[-0.12903229183944523],[0.33333333],13,36
955,[-0.6774193502590583],[-0.6666667],14,36
956,[-0.6451611575126903],[8.79798945e-09],15,36
957,[-0.09677410500846027],[0.33333333],16,36
958,[-0.32258049594098254],[-0.6666667],17,36
959,[-0.38709688143371856],[8.79798945e-09],18,36
960,[-0.419354754749402],[-0.33333333],19,36
961,[-0.419354754749402],[-0.33333333],20,36
962,[-0.5161290253885875],[8.79798945e-09],21,36
963,[-0.5161290253885875],[-0.33333333],22,36
964,[1.5379995915720812e-07],[8.79798945e-09],23,36
965,[-0.5161290253885875],[-0.33333333],24,36
966,[-0.5161290253885875],[-0.33333333],0,37
967,[-0.5483871944734233],[-0.33333333],1,37
968,[-0.45161294749576997],[-0.33333333],2,37
969,[0.9032257530223465],[0.33333333],3,37
970,[-0.32258049594098254],[-0.6666667],4,37
971,[-0.19354836085918817],[8.79798945e-09],5,37
972,[0.48387114024213784],[8.79798945e-09],6,37
973,[-0.06451621986201077],[-0.33333333],7,37
974,[-0.3548386886873506],[-0.33333333],8,37
975,[0.032258027115642574],[8.79798945e-09],9,37
976,[-0.3548386886873506],[8.79798945e-09],10,37
977,[-0.6129032960277729],[-0.33333333],11,37
978,[-0.5161290253885875],[-0.33333333],12,37
979,[0.3870968932644845],[8.79798945e-09],13,37
980,[0.3870968932644845],[8.79798945e-09],14,37
981,[-0.3548386886873506],[-0.33333333],15,37
982,[-0.09677410500846027],[8.79798945e-09],16,37
983,[-0.19354836085918817],[0.33333333],17,37
984,[-0.6129032960277729],[8.79798945e-09],18,37
